Circuit,County,DivisionOfCourt,TypeOfCase,TypeOfDisposition,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
1,Escambia,Family Court,UIFSA,By Judge,340,157,442,384,283,540,467,507,509,632,514,456,74,96,69,51,68,36,25,30,23,11,16,23,43,34,24,21
1,Escambia,Family Court,UIFSA,Non Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Family Court,UIFSA,Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Family Court,UIFSA,Other,20,50,21,10,15,167,27,3,0,0,0,0,0,0,0,0,0,1,2,1,2,2,4,8,4,0,5,1
1,Escambia,Family Court,Other Domestic Relations,"Dismissed, Settled or Disposed Before Hearing",63,33,11,54,55,41,139,375,357,124,78,345,484,230,56,175,195,158,239,346,298,186,327,193,143,259,89,117
1,Escambia,Family Court,Other Domestic Relations,"Dismissed, Settled or Disposed After Hearing",43,51,94,137,183,336,50,36,29,17,9,22,35,19,30,116,252,72,46,62,61,92,88,94,88,260,168,150
1,Escambia,Family Court,Other Domestic Relations,By Default,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,168,436,326,180,119,134,181,176,156,91,0,0,2
1,Escambia,Family Court,Other Domestic Relations,By Judge,677,524,542,666,574,669,675,563,786,1021,997,1146,1078,1215,833,820,951,1225,812,651,594,515,503,476,548,590,553,455
1,Escambia,Family Court,Other Domestic Relations,Non Jury Trial,0,2,4,3,4,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Family Court,Other Domestic Relations,Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Family Court,Other Domestic Relations,Other,12,69,79,42,67,387,51,14,1,0,1,1,0,4,1,3,6,36,32,258,42,42,68,89,121,63,39,23
1,Escambia,Family Court,Domestic Violence,"Dismissed, Settled or Disposed Before Hearing",16,77,43,66,62,30,9,3,3,0,0,0,3,2,5,1,3,4,5,9,6,3,10,16,82,130,323,250
1,Escambia,Family Court,Domestic Violence,"Dismissed, Settled or Disposed After Hearing",11,16,38,18,28,24,177,254,291,351,438,410,465,514,619,575,566,717,711,787,741,786,823,900,757,874,771,650
1,Escambia,Family Court,Domestic Violence,By Default,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Family Court,Domestic Violence,By Judge,91,149,164,106,134,105,389,520,500,534,541,461,586,541,414,502,466,436,458,469,382,435,434,465,527,619,363,435
1,Escambia,Family Court,Domestic Violence,Non Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Family Court,Domestic Violence,Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Family Court,Domestic Violence,Other,0,22,5,1,3,55,69,43,47,18,6,6,6,16,1,0,2,4,0,0,0,3,0,1,1,4,2,0
1,Escambia,Family Court,Repeat Violence,"Dismissed, Settled or Disposed Before Hearing",0,0,0,0,0,3,0,0,0,0,0,3,0,3,5,0,0,1,1,2,1,1,0,57,172,262,551,371
1,Escambia,Family Court,Repeat Violence,"Dismissed, Settled or Disposed After Hearing",0,0,0,0,0,4,18,27,29,35,60,60,76,151,217,207,235,251,367,449,286,383,470,501,396,420,383,275
1,Escambia,Family Court,Repeat Violence,By Default,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Family Court,Repeat Violence,By Judge,0,0,0,0,0,9,35,51,55,48,84,78,101,102,138,106,135,111,155,145,107,151,150,150,276,436,133,136
1,Escambia,Family Court,Repeat Violence,Non Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Family Court,Repeat Violence,Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Family Court,Repeat Violence,Other,0,0,0,0,0,9,4,5,5,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Escambia,Family Court,Juvenile Delinquency,Total Disposed,826,1008,1140,1513,1616,1397,1645,1442,1611,1658,1744,1597,1476,1618,1713,1572,1442,1579,1544,1556,1473,1333,1283,1273,1016,841,822,840
1,Escambia,Family Court,Juvenile Dependency,Total Disposed,405,335,500,532,430,379,262,230,169,179,196,188,213,188,198,266,226,372,329,330,362,310,246,256,351,327,274,154
1,Escambia,Family Court,Termination of Parental Rights,Total Disposed,,,,,,,,,,,,,,,,,,,,,,,,,56,76,104,87
1,Escambia,Circuit Civil,Professional Malpractice,"Dismissed, Settled or Disposed Before Hearing",8,12,1,3,4,2,1,6,5,1,5,7,6,1,3,5,3,3,3,9,43,10,15,20,14,12,10,6
1,Escambia,Circuit Civil,Professional Malpractice,"Dismissed, Settled or Disposed After Hearing",12,13,22,10,9,11,17,11,10,10,12,15,26,1,15,20,11,12,18,16,37,17,10,10,10,6,5,12
1,Escambia,Circuit Civil,Professional Malpractice,By Default,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Circuit Civil,Professional Malpractice,By Judge,3,4,2,3,2,3,13,4,0,2,5,3,108,8,1,2,8,3,3,3,0,6,0,2,3,5,2,0
1,Escambia,Circuit Civil,Professional Malpractice,Non Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Circuit Civil,Professional Malpractice,Jury Trial,2,6,5,0,2,3,4,4,2,7,2,1,2,0,3,3,0,0,1,0,2,3,0,1,1,1,1,0
1,Escambia,Circuit Civil,Professional Malpractice,Other,1,2,2,0,0,1,1,1,1,3,1,3,4,3,5,16,6,8,5,6,2,0,0,0,1,1,0,0
1,Escambia,Circuit Civil,Products Liability,"Dismissed, Settled or Disposed Before Hearing",2,2,3,4,2,3,2,1,3,7,9,10,34,10,1,153,1,4,5,3,180,286,119,132,137,175,8,6
1,Escambia,Circuit Civil,Products Liability,"Dismissed, Settled or Disposed After Hearing",0,3,15,14,10,29,16,6,7,4,7,9,15,34,5,52,12,15,4,5,6,8,31,4,7,12,11,9
1,Escambia,Circuit Civil,Products Liability,By Default,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Circuit Civil,Products Liability,By Judge,1,2,1,0,0,1,11,1,1,1,2,2,19,7,1,1,2,1,0,0,0,2,0,0,1,2,2,1
1,Escambia,Circuit Civil,Products Liability,Non Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,Escambia,Circuit Civil,Products Liability,Jury Trial,2,1,2,9,15,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,2,0,3
1,Escambia,Circuit Civil,Products Liability,Other,0,1,7,4,3,0,3,1,2,14,27,131,41,11,4,59,13,23,77,7,2,0,6,3,1,4,3,2
1,Escambia,Circuit Civil,Auto Negligence,"Dismissed, Settled or Disposed Before Hearing",200,208,70,140,144,118,117,174,146,128,128,117,91,44,73,66,70,106,92,129,211,177,162,222,214,239,224,266
1,Escambia,Circuit Civil,Auto Negligence,"Dismissed, Settled or Disposed After Hearing",86,106,241,201,277,239,255,147,145,110,127,118,74,16,100,97,94,88,89,82,49,56,38,29,27,25,43,70
1,Escambia,Circuit Civil,Auto Negligence,By Default,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,1,5,3,2,9,7,1,4,5
1,Escambia,Circuit Civil,Auto Negligence,By Judge,50,55,45,53,51,41,24,18,7,11,7,14,68,144,17,39,40,50,7,3,6,21,17,7,7,20,15,13
1,Escambia,Circuit Civil,Auto Negligence,Non Jury Trial,1,6,6,4,4,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,Escambia,Circuit Civil,Auto Negligence,Jury Trial,13,15,10,24,14,12,7,9,11,16,8,11,8,1,9,3,4,3,2,4,4,0,2,1,7,5,1,7
1,Escambia,Circuit Civil,Auto Negligence,Other,6,12,6,13,6,13,11,10,3,30,8,7,48,74,40,38,57,60,59,22,4,6,5,3,8,9,9,7
1,Escambia,Circuit Civil,Other Negligence,"Dismissed, Settled or Disposed Before Hearing",88,108,22,39,41,41,26,40,32,30,37,39,30,14,28,26,23,29,38,41,70,65,67,69,55,66,62,57
1,Escambia,Circuit Civil,Other Negligence,"Dismissed, Settled or Disposed After Hearing",48,75,147,122,122,127,119,80,65,75,89,71,59,8,43,60,50,49,43,50,43,69,29,24,35,19,22,54
1,Escambia,Circuit Civil,Other Negligence,By Default,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,3,1,0,1
1,Escambia,Circuit Civil,Other Negligence,By Judge,31,34,24,23,20,17,20,14,13,15,15,10,140,77,6,19,20,17,7,7,4,9,9,7,14,15,4,9
1,Escambia,Circuit Civil,Other Negligence,Non Jury Trial,1,5,10,5,2,1,1,1,1,3,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,Escambia,Circuit Civil,Other Negligence,Jury Trial,17,20,18,23,15,20,23,11,9,11,7,7,2,0,4,0,0,2,0,4,8,2,0,3,2,2,1,3
1,Escambia,Circuit Civil,Other Negligence,Other,15,16,5,11,9,15,10,7,7,14,8,5,33,36,31,27,41,20,30,19,7,7,7,14,5,7,10,3
1,Escambia,Circuit Civil,Condominium,"Dismissed, Settled or Disposed Before Hearing",0,0,1,2,0,1,1,1,2,4,2,1,1,0,0,1,0,0,0,2,0,0,0,0,2,1,5,2
1,Escambia,Circuit Civil,Condominium,"Dismissed, Settled or Disposed After Hearing",0,1,0,1,1,0,3,0,0,0,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1
1,Escambia,Circuit Civil,Condominium,By Default,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Circuit Civil,Condominium,By Judge,1,0,1,0,0,1,15,2,2,4,2,4,37,1,0,0,0,0,0,0,0,0,1,1,4,2,3,4
1,Escambia,Circuit Civil,Condominium,Non Jury Trial,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Circuit Civil,Condominium,Jury Trial,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,Escambia,Circuit Civil,Condominium,Other,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
1,Escambia,Circuit Civil,Contract & Indebtedness,"Dismissed, Settled or Disposed Before Hearing",271,262,85,223,243,185,113,86,86,75,108,88,77,53,111,101,98,97,128,201,289,324,265,292,380,256,158,145
1,Escambia,Circuit Civil,Contract & Indebtedness,"Dismissed, Settled or Disposed After Hearing",89,149,313,175,170,165,139,99,95,86,115,109,75,24,126,132,134,123,102,126,86,118,98,72,70,64,70,65
1,Escambia,Circuit Civil,Contract & Indebtedness,By Default,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,23,28,35,52,46,25,18,87,113,32,42,26
1,Escambia,Circuit Civil,Contract & Indebtedness,By Judge,432,399,400,459,461,319,207,96,75,61,82,102,138,234,140,159,125,123,110,78,82,155,211,157,154,160,111,103
1,Escambia,Circuit Civil,Contract & Indebtedness,Non Jury Trial,1,34,47,30,20,19,12,5,6,3,3,0,2,0,2,1,1,0,1,2,4,3,2,7,0,0,0,6
1,Escambia,Circuit Civil,Contract & Indebtedness,Jury Trial,8,8,9,7,6,3,7,4,1,1,3,2,0,0,2,1,3,0,0,1,2,3,2,5,4,0,1,4
1,Escambia,Circuit Civil,Contract & Indebtedness,Other,42,50,55,68,62,46,43,22,27,32,29,30,48,47,70,59,56,70,71,67,25,35,41,47,67,39,24,19
1,Escambia,Circuit Civil,Real Property/Mortgage Foreclosure,"Dismissed, Settled or Disposed Before Hearing",159,214,98,160,153,88,124,111,108,128,130,149,156,202,224,245,314,314,286,300,356,423,464,812,876,849,494,672
1,Escambia,Circuit Civil,Real Property/Mortgage Foreclosure,"Dismissed, Settled or Disposed After Hearing",29,55,161,95,80,67,71,51,53,44,54,81,72,27,82,103,100,104,90,127,24,18,25,21,94,273,85,128
1,Escambia,Circuit Civil,Real Property/Mortgage Foreclosure,By Default,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,10,9,39,14,2,1,15,9,4,8,6
1,Escambia,Circuit Civil,Real Property/Mortgage Foreclosure,By Judge,523,681,796,818,795,744,572,416,388,371,309,379,420,557,549,733,731,792,638,394,452,739,1083,1156,1155,702,982,1511
1,Escambia,Circuit Civil,Real Property/Mortgage Foreclosure,Non Jury Trial,0,26,11,9,10,11,5,5,3,3,3,0,1,0,0,0,0,0,0,1,3,0,1,0,1,1,1,123
1,Escambia,Circuit Civil,Real Property/Mortgage Foreclosure,Jury Trial,1,1,1,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,Escambia,Circuit Civil,Real Property/Mortgage Foreclosure,Other,24,36,21,28,33,43,23,16,11,11,10,14,58,36,52,34,20,56,43,19,3,7,9,12,10,5,8,8
1,Escambia,Circuit Civil,Eminent Domain,"Dismissed, Settled or Disposed Before Hearing",2,0,0,0,0,4,12,0,2,1,0,0,0,2,5,0,0,1,1,0,0,0,3,1,4,0,0,1
1,Escambia,Circuit Civil,Eminent Domain,"Dismissed, Settled or Disposed After Hearing",0,0,0,0,16,0,7,0,2,0,0,1,0,0,5,3,0,6,1,5,0,0,0,0,0,2,0,0
1,Escambia,Circuit Civil,Eminent Domain,By Default,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Circuit Civil,Eminent Domain,By Judge,14,0,1,0,2,28,7,14,14,4,9,19,6,2,13,0,4,33,20,19,2,6,2,3,0,2,2,0
1,Escambia,Circuit Civil,Eminent Domain,Non Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
1,Escambia,Circuit Civil,Eminent Domain,Jury Trial,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Circuit Civil,Eminent Domain,Other,0,0,0,0,0,0,0,0,0,0,2,3,1,0,3,0,10,3,0,0,0,0,0,0,0,0,0,0
1,Escambia,Circuit Civil,Other Circuit Civil,"Dismissed, Settled or Disposed Before Hearing",68,73,61,76,86,78,74,72,89,48,59,58,55,54,58,34,54,63,69,70,105,97,94,113,106,113,81,82
1,Escambia,Circuit Civil,Other Circuit Civil,"Dismissed, Settled or Disposed After Hearing",31,81,118,87,96,93,84,76,110,98,104,101,65,30,88,77,73,69,59,67,28,37,27,26,40,30,46,27
1,Escambia,Circuit Civil,Other Circuit Civil,By Default,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,11,11,15,10,5,4,12,8,3,3,3
1,Escambia,Circuit Civil,Other Circuit Civil,By Judge,286,279,251,340,371,512,409,198,146,178,152,204,159,244,156,125,130,80,74,70,54,122,137,96,63,69,65,77
1,Escambia,Circuit Civil,Other Circuit Civil,Non Jury Trial,0,5,21,14,18,22,12,5,5,4,5,0,0,10,1,2,0,0,0,2,3,2,1,2,1,0,0,2
1,Escambia,Circuit Civil,Other Circuit Civil,Jury Trial,1,4,1,6,2,1,6,2,2,3,1,2,0,0,1,1,1,6,0,0,1,4,1,4,3,2,0,2
1,Escambia,Circuit Civil,Other Circuit Civil,Other,15,39,24,50,56,55,45,39,35,56,92,59,64,64,50,62,93,103,58,45,60,64,55,56,47,73,53,55
1,Escambia,Probate,Probate,Total Disposed (1986 to 1995),799,729,782,745,745,679,808,744,845,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1,Escambia,Probate,Probate,Before Hearing,0,0,0,0,0,0,0,0,0,0,363,327,357,375,411,389,480,472,420,525,510,511,492,603,552,533,493,766
1,Escambia,Probate,Probate,By Judge,0,0,0,0,0,0,0,0,0,0,388,529,523,506,458,456,574,455,436,509,484,527,450,409,343,292,328,115
1,Escambia,Probate,Probate,Non Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,16,10,13,11,9,6,0,0,0,1,3,0,0
1,Escambia,Probate,Probate,Other,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8
1,Escambia,Probate,Guardianship,Total Disposed (1986 to 1995),120,137,135,124,115,146,110,95,127,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1,Escambia,Probate,Guardianship,Before Hearing,0,0,0,0,0,0,0,0,0,0,144,25,57,46,0,16,21,9,5,10,5,4,26,3,7,11,7,7
1,Escambia,Probate,Guardianship,By Judge,0,0,0,0,0,0,0,0,0,0,644,109,64,58,4,5,11,10,14,24,8,4,6,1,3,1,1,2
1,Escambia,Probate,Guardianship,Non Jury Trial,0,0,0,0,0,0,0,0,0,0,28,4,9,10,149,119,130,87,82,82,92,72,62,96,74,74,91,77
1,Escambia,Probate,Guardianship,Other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Probate,Trusts,Total Disposed (1986 to 1995),3,3,3,4,7,10,8,5,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1,Escambia,Probate,Trusts,Before Hearing,0,0,0,0,0,0,0,0,0,0,13,12,6,9,10,10,13,23,8,9,2,11,8,3,3,8,8,9
1,Escambia,Probate,Trusts,By Judge,0,0,0,0,0,0,0,0,0,0,1,4,7,8,9,3,2,3,1,1,2,5,4,2,5,3,3,2
1,Escambia,Probate,Trusts,Non Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Probate,Trusts,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Probate,Baker Act,Total Disposed (1986 to 1995),658,519,557,557,556,463,466,467,470,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1,Escambia,Probate,Baker Act,Before Hearing,0,0,0,0,0,0,0,0,0,0,103,275,243,280,10,36,315,357,390,426,403,419,243,155,159,174,169,238
1,Escambia,Probate,Baker Act,By Judge,0,0,0,0,0,0,0,0,0,0,158,95,218,145,0,0,0,0,2,0,1,1,0,0,1,0,0,1
1,Escambia,Probate,Baker Act,Non Jury Trial,0,0,0,0,0,0,0,0,0,0,129,100,146,160,551,488,402,285,331,374,385,398,667,844,982,1147,1265,1224
1,Escambia,Probate,Baker Act,Other,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Probate,Substance Abuse Act,Total Disposed (1986 to 1995),7,17,25,29,30,16,7,12,29,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1,Escambia,Probate,Substance Abuse Act,Before Hearing,0,0,0,0,0,0,0,0,0,0,54,28,9,0,0,1,55,131,145,176,221,180,188,148,178,195,212,175
1,Escambia,Probate,Substance Abuse Act,By Judge,0,0,0,0,0,0,0,0,0,0,3,13,30,41,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,Escambia,Probate,Substance Abuse Act,Non Jury Trial,0,0,0,0,0,0,0,0,0,0,6,0,10,13,56,79,54,14,15,7,16,21,45,64,60,94,96,69
1,Escambia,Probate,Substance Abuse Act,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,Probate,Other Social,Total Disposed (1986 to 1995),81,76,71,101,61,47,53,44,38,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1,Escambia,Probate,Other Social,Before Hearing,0,0,0,0,0,0,0,0,0,0,0,5,5,9,1,3,13,41,35,8,28,23,20,7,11,26,30,33
1,Escambia,Probate,Other Social,By Judge,0,0,0,0,0,0,0,0,0,0,3,5,9,4,2,3,49,1,8,0,0,2,2,0,0,0,1,0
1,Escambia,Probate,Other Social,Non Jury Trial,0,0,0,0,0,0,0,0,0,0,36,39,40,47,89,75,94,59,36,35,30,33,41,40,55,61,59,43
1,Escambia,Probate,Other Social,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,County Criminal,Misdemeanors,Before Trial - No File,337,244,257,228,212,120,167,75,78,32,33,33,45,68,107,110,81,78,99,130,162,185,173,344,413,255,209,258
1,Escambia,County Criminal,Misdemeanors,Before Trial - Speedy Trial Rule Dismissals,3,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,County Criminal,Misdemeanors,Before Trial - Dismissed,612,546,432,797,633,553,524,515,766,615,629,635,820,792,694,746,695,1090,1088,1159,957,1188,1175,1505,1044,1142,1518,2045
1,Escambia,County Criminal,Misdemeanors,Before Trial - Transferred,70,58,65,88,85,73,83,60,98,71,78,88,132,111,211,252,178,39,40,55,36,27,40,52,44,55,29,93
1,Escambia,County Criminal,Misdemeanors,Before Trial - Plea,3508,3575,4180,4213,4493,4192,4733,4007,4193,4083,4396,4012,4026,3684,3788,5981,4964,4729,4466,4900,4827,4564,4266,3846,4063,3977,3900,3314
1,Escambia,County Criminal,Misdemeanors,Before Trial - Other,194,193,265,281,401,339,876,914,1065,1448,999,1306,1418,2123,3208,2114,833,700,866,883,851,987,884,1070,860,769,291,198
1,Escambia,County Criminal,Misdemeanors,After Trial - Non Jury Acquitted/Dismissed,61,47,46,59,79,71,80,53,56,101,151,105,68,33,28,18,41,19,22,29,36,21,45,37,28,30,26,8
1,Escambia,County Criminal,Misdemeanors,After Trial - Non Jury Plea,7,3,2,2,1,5,2,1,5,3,7,2,2,0,5,0,2,27,16,30,35,29,26,22,14,17,9,1
1,Escambia,County Criminal,Misdemeanors,After Trial - Non Jury Convicted,61,50,48,60,61,55,51,45,46,60,97,82,51,53,33,21,25,31,23,29,50,47,61,49,48,29,38,11
1,Escambia,County Criminal,Misdemeanors,After Trial - Jury Acquitted/Dismissed,16,8,18,37,31,22,24,33,18,39,44,77,73,45,31,41,31,61,31,27,14,15,28,43,36,42,26,14
1,Escambia,County Criminal,Misdemeanors,After Trial - Jury Plea,3,1,2,0,5,4,1,1,5,0,2,2,0,0,2,1,1,3,0,1,0,1,1,0,1,0,0,0
1,Escambia,County Criminal,Misdemeanors,After Trial - Jury Convicted,10,7,12,16,8,15,23,10,13,12,19,34,24,17,17,25,20,18,11,6,9,10,11,13,19,27,13,9
1,Escambia,County Criminal,Worthless Checks (Misdemeanors),Before Trial - No File,331,369,337,443,152,26,6,5,11,2,3,13,7,18,21,11,6,2,3,1,6,1,3,4,1,3,0,5
1,Escambia,County Criminal,Worthless Checks (Misdemeanors),Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,County Criminal,Worthless Checks (Misdemeanors),Before Trial - Dismissed,1422,1489,2491,3197,4356,3811,3335,535,3149,1500,114,27,34,61,42,63,35,59,51,45,28,34,53,95,34,11,21,211
1,Escambia,County Criminal,Worthless Checks (Misdemeanors),Before Trial - Transferred,60,18,40,30,24,66,116,139,186,51,10,19,24,17,11,5,22,5,1,2,1,0,4,3,0,0,0,1
1,Escambia,County Criminal,Worthless Checks (Misdemeanors),Before Trial - Plea,8158,8712,10012,11152,7559,5011,3403,2492,2726,1187,1030,835,996,752,629,839,881,791,512,373,318,277,336,430,311,241,143,213
1,Escambia,County Criminal,Worthless Checks (Misdemeanors),Before Trial - Other,27,25,63,45,47,17,4,18,3,438,408,465,638,717,571,484,615,568,622,324,318,252,245,233,192,177,133,31
1,Escambia,County Criminal,Worthless Checks (Misdemeanors),After Trial - Non Jury Acquitted/Dismissed,4,3,5,2,10,6,10,2,4,1,1,4,5,1,0,2,0,0,0,0,0,1,1,1,0,0,1,1
1,Escambia,County Criminal,Worthless Checks (Misdemeanors),After Trial - Non Jury Plea,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,4,2,4,2,3,0,0
1,Escambia,County Criminal,Worthless Checks (Misdemeanors),After Trial - Non Jury Convicted,1,3,4,8,1,3,0,1,3,0,1,6,2,2,0,1,1,1,0,1,0,0,0,0,0,1,1,2
1,Escambia,County Criminal,Worthless Checks (Misdemeanors),After Trial - Jury Acquitted/Dismissed,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,Escambia,County Criminal,Worthless Checks (Misdemeanors),After Trial - Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,Escambia,County Criminal,Worthless Checks (Misdemeanors),After Trial - Jury Convicted,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,County Criminal,County Ordinances,Before Trial - No File,58,8,7,1,2,3,0,1,0,1,0,0,3,1,1,2,1,2,3,1,6,1,3,4,1,3,1,0
1,Escambia,County Criminal,County Ordinances,Before Trial - Speedy Trial Rule Dismissals,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,County Criminal,County Ordinances,Before Trial - Dismissed,285,148,144,201,112,40,26,26,26,26,15,6,19,3,1,3,7,3,26,10,4,5,3,18,8,11,11,1
1,Escambia,County Criminal,County Ordinances,Before Trial - Transferred,13,4,3,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,County Criminal,County Ordinances,Before Trial - Plea,600,442,258,231,280,199,128,56,51,60,67,17,30,27,26,19,46,51,73,21,21,18,39,100,59,37,80,85
1,Escambia,County Criminal,County Ordinances,Before Trial - Other,4,344,680,616,540,243,207,193,211,228,305,286,496,444,18,5,0,5,4,0,2,3,0,17,9,5,2,1
1,Escambia,County Criminal,County Ordinances,After Trial - Non Jury Acquitted/Dismissed,13,5,9,9,4,2,3,1,2,3,5,4,6,2,0,0,1,2,0,0,2,0,0,0,0,0,2,0
1,Escambia,County Criminal,County Ordinances,After Trial - Non Jury Plea,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1,Escambia,County Criminal,County Ordinances,After Trial - Non Jury Convicted,11,12,10,5,3,0,2,0,8,3,2,2,5,1,0,0,1,0,4,2,1,0,0,0,1,1,1,0
1,Escambia,County Criminal,County Ordinances,After Trial - Jury Acquitted/Dismissed,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Escambia,County Criminal,County Ordinances,After Trial - Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
